event_lon,event_lat
-64.74105200683698,-23.41154863452539
-63.01446404028684,-25.493610594188794
-63.01446404028684,-25.493610594188794
-63.01446404028684,-25.493610594188794
-63.01446404028684,-25.493610594188794
-65.22449663747102,-24.345937416423112
-65.3138729557395,-24.26671749795787
-65.39512415416539,-24.264686217997223
-65.40324927400798,-24.18546629953198
-65.41137439385056,-24.10624638106674
-65.48653175239451,-24.18546629953198
-65.32199807558209,-24.18749757949263
-65.39512415416539,-24.264686217997223
-65.40324927400798,-24.18546629953198
-65.48653175239451,-24.18546629953198
-65.22449663747102,-24.345937416423112
-65.23059047735296,-24.26671749795787
-65.30574783589691,-24.343906136462465
-65.3138729557395,-24.26671749795787
-65.38903031428345,-24.343906136462465
-65.39512415416539,-24.264686217997223
-65.32809191546403,-24.108277661027387
-65.33621703530662,-24.029057742562145
-65.40324927400798,-24.18546629953198
-65.41137439385056,-24.10624638106674
-65.47028151270933,-24.341874856501818
-65.47840663255192,-24.262654938036576
-65.49262559227645,-24.10624638106674
-65.32199807558209,-24.18749757949263
-65.33621703530662,-24.029057742562145
-65.40324927400798,-24.18546629953198
-65.39512415416539,-24.264686217997223
-65.38903031428345,-24.343906136462465
-65.41137439385056,-24.10624638106674
-65.47028151270933,-24.341874856501818
-65.47840663255192,-24.262654938036576
-65.48653175239451,-24.18546629953198
-65.32809191546403,-24.108277661027387
-65.32199807558209,-24.18749757949263
-65.3138729557395,-24.26671749795787
-65.30574783589691,-24.343906136462465
-65.23059047735296,-24.26671749795787
-65.39512415416539,-24.264686217997223
-65.40324927400798,-24.18546629953198
-65.47840663255192,-24.262654938036576
-65.3138729557395,-24.264686217997223
-65.38903031428345,-24.343906136462465
-65.39512415416539,-24.264686217997223
-65.40324927400798,-24.18546629953198
-65.48653175239451,-24.18546629953198
-65.41137439385056,-24.10624638106674
-65.47840663255192,-24.262654938036576
-65.39512415416539,-24.264686217997223
-65.38903031428345,-24.343906136462465
-65.32809191546403,-24.108277661027387
-65.40324927400798,-24.18546629953198
-65.41137439385056,-24.10624638106674
-65.32199807558209,-24.18749757949263
-65.3138729557395,-24.264686217997223
-65.48653175239451,-24.18546629953198
-65.30574783589691,-24.343906136462465
-65.22449663747102,-24.345937416423112
-65.23059047735296,-24.26671749795787
-65.40324927400798,-24.18546629953198
-65.39512415416539,-24.264686217997223
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.78228786541149,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.87572674360126,-25.318920517573133
-63.792444265214726,-25.318920517573133
-63.78228786541149,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.699005387024954,-25.40220299595967
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.792444265214726,-25.318920517573133
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.699005387024954,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.78228786541149,-25.400171715999022
-63.699005387024954,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.70713050686754,-25.32095179753378
-63.699005387024954,-25.400171715999022
-63.78228786541149,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.87572674360126,-25.318920517573133
-63.792444265214726,-25.318920517573133
-63.699005387024954,-25.40220299595967
-63.70713050686754,-25.32095179753378
-63.78228786541149,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.699005387024954,-25.40220299595967
-63.792444265214726,-25.318920517573133
-63.78228786541149,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.699005387024954,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.78228786541149,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.699005387024954,-25.400171715999022
-63.78228786541149,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.699005387024954,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.78228786541149,-25.400171715999022
-63.792444265214726,-25.318920517573133
-63.699005387024954,-25.400171715999022
-63.87572674360126,-25.318920517573133
-63.800569385057315,-25.23970059910789
-63.792444265214726,-25.318920517573133
-63.78228786541149,-25.400171715999022
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-63.70713050686754,-25.32095179753378
-63.792444265214726,-25.318920517573133
-65.23059047735296,-24.26671749795787
-65.15746439876966,-24.189528859453276
-65.23059047735296,-24.26671749795787
-65.15746439876966,-24.189528859453276
-65.23871559719555,-24.18749757949263
-65.23059047735296,-24.26671749795787
-65.23871559719555,-24.18749757949263
-65.32199807558209,-24.18749757949263
-65.40324927400798,-24.18546629953198
-65.15746439876966,-24.189528859453276
-65.40324927400798,-24.18546629953198
-65.40324927400798,-24.18546629953198
-65.23871559719555,-24.18749757949263
-64.99089944199659,-24.191560139413923
-65.0904321600683,-24.03312030248344
-65.17168335849419,-24.031089022522792
-64.99902456183918,-24.11234022094868
-65.0904321600683,-24.03312030248344
-65.17168335849419,-24.031089022522792
-65.17168335849419,-24.031089022522792
-65.0904321600683,-24.03312030248344
-64.99089944199659,-24.191560139413923
-65.17168335849419,-24.031089022522792
-65.0904321600683,-24.03312030248344
-64.99902456183918,-24.11234022094868
-63.09977779863402,-25.491579314228147
-63.09977779863402,-25.491579314228147
-63.09977779863402,-25.491579314228147
-63.09977779863402,-25.491579314228147
-63.18306027702056,-25.4895480342675
-63.10993419843726,-25.41032811580226
-63.09977779863402,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.491579314228147
-63.09977779863402,-25.491579314228147
-63.09977779863402,-25.491579314228147
-61.31631399318576,-26.69003449101001
-61.40365903149359,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.69003449101001
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.69003449101001
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.40365903149359,-26.688003211049363
-61.31631399318576,-26.688003211049363
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.0707296198234,-25.075166922295466
-64.16213721805252,-24.993915723869577
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-64.07885473966599,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.0707296198234,-25.075166922295466
-63.99557226127945,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.916727085364982
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.08697985950857,-24.916727085364982
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-63.99557226127945,-24.995947003830224
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.0707296198234,-25.075166922295466
-63.99557226127945,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.16213721805252,-24.993915723869577
-64.08697985950857,-24.914695805404335
-64.07885473966599,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.00369738112204,-24.916727085364982
-63.99557226127945,-24.995947003830224
-64.0707296198234,-25.075166922295466
-64.17229361785576,-24.914695805404335
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-63.98744714143686,-25.077198202256113
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.15401209820993,-25.07313564233482
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.916727085364982
-64.08697985950857,-24.914695805404335
-64.07885473966599,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.916727085364982
-64.09713625931181,-24.835475886939093
-64.16213721805252,-24.993915723869577
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.914695805404335
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.916727085364982
-64.09713625931181,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.916727085364982
-64.00369738112204,-24.916727085364982
-64.09713625931181,-24.835475886939093
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-63.977290741633624,-25.156418120721355
-63.98744714143686,-25.077198202256113
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.06057322002016,-25.154386840760708
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.30229553533718,-25.231575479265302
-64.22916945675388,-25.15235556080006
-64.1438556984067,-25.154386840760708
-64.24541969643906,-24.99188444390893
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-63.90213338308968,-25.077198202256113
-64.23729457659647,-25.07313564233482
-64.17229361785576,-24.914695805404335
-64.00369738112204,-24.916727085364982
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.15401209820993,-25.07313564233482
-64.09713625931181,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.01385378092527,-24.83750716689974
-64.00369738112204,-24.916727085364982
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.17026233789511,-24.914695805404335
-64.18041873769835,-24.835475886939093
-64.23729457659647,-25.07313564233482
-64.24541969643906,-24.99188444390893
-64.22916945675388,-25.15235556080006
-63.98744714143686,-25.077198202256113
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.18041873769835,-24.835475886939093
-64.17026233789511,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-64.1052613791544,-24.75625596847385
-64.09713625931181,-24.835475886939093
-64.16213721805252,-24.993915723869577
-64.08697985950857,-24.914695805404335
-64.07885473966599,-24.995947003830224
-63.99557226127945,-24.995947003830224
-64.07885473966599,-24.995947003830224
-64.18041873769835,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-64.18041873769835,-24.835475886939093
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.16213721805252,-24.993915723869577
-64.17026233789511,-24.914695805404335
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.02197890076786,-24.7582872484345
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-63.98744714143686,-25.077198202256113
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.17026233789511,-24.914695805404335
-64.18041873769835,-24.835475886939093
-64.18854385754094,-24.75625596847385
-64.23729457659647,-25.07313564233482
-64.01385378092527,-24.83750716689974
-64.24541969643906,-24.99188444390893
-64.23729457659647,-25.07313564233482
-64.22916945675388,-25.15235556080006
-64.18041873769835,-24.835475886939093
-64.17229361785576,-24.914695805404335
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-64.1438556984067,-25.154386840760708
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-64.07885473966599,-24.995947003830224
-63.977290741633624,-25.156418120721355
-64.0707296198234,-25.075166922295466
-64.00369738112204,-24.916727085364982
-63.99557226127945,-24.995947003830224
-63.98744714143686,-25.077198202256113
-64.09713625931181,-24.835475886939093
-63.98744714143686,-25.077198202256113
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.0707296198234,-25.075166922295466
-64.15401209820993,-25.07313564233482
-64.16213721805252,-24.993915723869577
-64.17229361785576,-24.914695805404335
-64.18041873769835,-24.835475886939093
-64.22916945675388,-25.15235556080006
-64.24541969643906,-24.99188444390893
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.1052613791544,-24.75625596847385
-64.1052613791544,-24.75625596847385
-64.18041873769835,-24.835475886939093
-64.17229361785576,-24.914695805404335
-64.16213721805252,-24.993915723869577
-63.99557226127945,-24.995947003830224
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.0707296198234,-25.075166922295466
-64.07885473966599,-24.995947003830224
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.15401209820993,-25.07313564233482
-64.07885473966599,-24.995947003830224
-64.16213721805252,-24.993915723869577
-64.15401209820993,-25.07313564233482
-64.18041873769835,-24.835475886939093
-64.1052613791544,-24.75625596847385
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-63.99557226127945,-24.995947003830224
-64.0707296198234,-25.075166922295466
-64.18041873769835,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.916727085364982
-64.09713625931181,-24.835475886939093
-64.18041873769835,-24.835475886939093
-64.18041873769835,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.916727085364982
-64.18041873769835,-24.835475886939093
-64.00369738112204,-24.916727085364982
-64.01385378092527,-24.83750716689974
-64.08697985950857,-24.916727085364982
-64.17229361785576,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-64.09713625931181,-24.835475886939093
-64.18041873769835,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.17229361785576,-24.914695805404335
-64.18041873769835,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.09713625931181,-24.835475886939093
-64.08697985950857,-24.914695805404335
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.66792592825368,-22.48122241254896
-64.59276856970973,-22.404033774044365
-64.51151737128384,-22.406065054005012
-64.58667472982779,-22.48122241254896
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.59276856970973,-22.404033774044365
-64.67401976813562,-22.404033774044365
-64.66792592825368,-22.48122241254896
-63.54869066993706,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.70713050686754,-25.318920517573133
-63.62384802848101,-25.32095179753378
-63.54056555009447,-25.322983077494428
-63.70713050686754,-25.318920517573133
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.54869066993706,-25.24173187906854
-63.54056555009447,-25.322983077494428
-63.54869066993706,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.70713050686754,-25.318920517573133
-63.54056555009447,-25.322983077494428
-63.54869066993706,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.70713050686754,-25.318920517573133
-63.71728690667078,-25.23970059910789
-63.61369162867777,-25.400171715999022
-63.54869066993706,-25.24173187906854
-63.54056555009447,-25.322983077494428
-63.62384802848101,-25.32095179753378
-63.54056555009447,-25.322983077494428
-63.54869066993706,-25.24173187906854
-63.71728690667078,-25.23970059910789
-63.63400442828424,-25.24173187906854
-63.54056555009447,-25.322983077494428
-63.54869066993706,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.70713050686754,-25.318920517573133
-63.71728690667078,-25.23970059910789
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.63400442828424,-25.24173187906854
-63.62384802848101,-25.32095179753378
-63.54869066993706,-25.24173187906854
-63.54056555009447,-25.322983077494428
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.2730468546506,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.2730468546506,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.2730468546506,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.2730468546506,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.2730468546506,-25.98721162462607
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.262890454847366,-26.066431543091312
-62.358360612997785,-25.985180344665423
-62.34820421319455,-26.064400263130665
-62.2730468546506,-25.98721162462607
-62.36851701280102,-25.90596042620018
-62.285234534414485,-25.90596042620018
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.25273405504413,-26.14158890163526
-62.17757669650018,-26.06846282305196
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.33804781339131,-26.139557621674612
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.17757669650018,-26.06846282305196
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.33804781339131,-26.139557621674612
-62.17757669650018,-26.06846282305196
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.33804781339131,-26.139557621674612
-62.34820421319455,-26.064400263130665
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.33804781339131,-26.139557621674612
-62.34820421319455,-26.064400263130665
-62.33804781339131,-26.139557621674612
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.34820421319455,-26.064400263130665
-62.34820421319455,-26.064400263130665
-62.33804781339131,-26.139557621674612
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.17757669650018,-26.066431543091312
-62.33804781339131,-26.139557621674612
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.985180344665423
-62.2730468546506,-25.98721162462607
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.17757669650018,-26.066431543091312
-62.25273405504413,-26.14158890163526
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.262890454847366,-26.066431543091312
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.17290387721732,-25.568767952732742
-63.089621398830786,-25.57079923269339
-63.17290387721732,-25.568767952732742
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.17290387721732,-25.568767952732742
-63.089621398830786,-25.57079923269339
-63.17290387721732,-25.568767952732742
-63.09977779863402,-25.4895480342675
-63.09977779863402,-25.4895480342675
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.0043076404836,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.0043076404836,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.0043076404836,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.09977779863402,-25.4895480342675
-63.0043076404836,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.0043076404836,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.09977779863402,-25.4895480342675
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.09977779863402,-25.4895480342675
-63.089621398830786,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.0043076404836,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.089621398830786,-25.57079923269339
-63.0043076404836,-25.57079923269339
-63.01446404028684,-25.491579314228147
-63.09977779863402,-25.4895480342675
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.48836253047921,-26.285809778841212
-62.41320517193526,-26.212683700257912
-62.48836253047921,-26.285809778841212
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.403048772132024,-26.28784105880186
-62.41320517193526,-26.212683700257912
-62.48836253047921,-26.285809778841212
-62.498518930282444,-26.210652420297265
-62.563519889023155,-26.36096713738516
-62.498518930282444,-26.210652420297265
-62.498518930282444,-26.210652420297265
-62.563519889023155,-26.36096713738516
-62.55336348921992,-26.436124495929107
-62.54320708941668,-26.511281854473054
-62.498518930282444,-26.210652420297265
-62.48836253047921,-26.285809778841212
-62.57367628882639,-26.285809778841212
-62.58383268862963,-26.208621140336618
-62.628520847763866,-26.509250574512407
-62.73414740571752,-26.356904577463865
-62.64883364737034,-26.358935857424513
-62.658990047173575,-26.283778498880565
-62.71383460611105,-26.509250574512407
-62.6386772475671,-26.43409321596846
-62.74430380552076,-26.281747218919918
